timestamp,price,volume,is_ask
1741812340316,83115.81,0.002,True
1741812340363,83115.81,0.013,True
1741812340784,83115.81,0.0003,True
1741812341057,83115.81,0.00278,True
1741812341751,83115.81,0.257,True
1741812343476,83115.81,0.00218,True
1741812344356,83115.81,0.03013,True
1741812344470,83115.81,8e-05,True
1741812346101,83115.81,0.00602,True
1741812346898,83115.81,0.0008,True
1741812346971,83115.81,0.03067,True
1741812347445,83115.82,0.00012,False
1741812347458,83115.82,0.00011,False
1741812347491,83115.81,0.0012,True
1741812347521,83115.81,0.00011,True
1741812347623,83115.81,0.022,True
1741812347689,83115.81,0.004,True
1741812347728,83115.82,0.00119,False
1741812347867,83115.81,0.004,True
1741812348668,83115.82,0.00069,False
1741812348671,83115.81,0.0012,True
1741812348900,83115.82,0.00649,False
1741812349056,83115.82,0.00012,False
1741812349243,83115.81,0.00788,True
1741812349378,83115.81,0.00033,True
1741812349400,83115.81,0.04,True
1741812349541,83115.81,0.00034,True
1741812349646,83115.81,0.00028,True
1741812349710,83115.81,0.002,True
1741812350096,83115.82,0.07652,False
1741812350096,83115.82,0.0002,False
1741812350096,83115.82,0.0002,False
1741812350096,83115.82,0.0002,False
1741812350096,83115.82,0.0002,False
1741812350096,83115.82,0.0009,False
1741812350096,83115.82,0.00092,False
1741812350096,83115.82,0.024,False
1741812350096,83115.82,0.00666,False
1741812350096,83115.82,0.0005,False
1741812350096,83115.82,0.00182,False
1741812350096,83115.82,0.00065,False
1741812350096,83115.82,0.00089,False
1741812350096,83115.82,0.00014,False
1741812350096,83115.82,0.01792,False
1741812350096,83115.82,8e-05,False
1741812350096,83115.82,0.00053,False
1741812350096,83115.82,7e-05,False
1741812350096,83115.82,0.00169,False
1741812350096,83115.82,0.00299,False
1741812350096,83115.82,7e-05,False
1741812350096,83115.82,0.00024,False
1741812350096,83115.82,0.0001,False
1741812350096,83115.83,0.00014,False
1741812350096,83115.83,0.00014,False
1741812350096,83115.83,0.00014,False
1741812350096,83115.87,0.0012,False
1741812350098,83117.08,7e-05,False
1741812350098,83117.08,7e-05,False
1741812350098,83117.08,9e-05,False
1741812350098,83117.08,9e-05,False
1741812350098,83117.08,7e-05,False
1741812350098,83117.09,0.09272,False
1741812350098,83117.13,0.00269,False
1741812350098,83117.13,0.0001,False
1741812350099,83117.13,0.00023,False
1741812350099,83117.13,0.0012,False
1741812350099,83118.98,7e-05,False
1741812350099,83118.98,7e-05,False
1741812350099,83118.98,7e-05,False
1741812350099,83118.99,0.01869,False
1741812350099,83118.99,0.01037,False
1741812350122,83118.99,0.02976,False
1741812350122,83118.99,0.0001,False
1741812350122,83118.99,8e-05,False
1741812350122,83118.99,0.0001,False
1741812350122,83119.04,0.10786,False
1741812350125,83119.55,0.00011,False
1741812350125,83119.55,0.00011,False
1741812350125,83119.55,0.00012,False
1741812350125,83119.55,0.00012,False
1741812350125,83119.55,0.00012,False
1741812350128,83119.66,0.00013,False
1741812350147,83119.77,0.00503,False
1741812350147,83119.77,0.0001,False
1741812350147,83119.83,7e-05,False
1741812350147,83120.0,0.00015,False
1741812350147,83120.32,0.00502,False
1741812350147,83120.66,7e-05,False
1741812350147,83121.5,7e-05,False
1741812350149,83121.87,8e-05,False
1741812350152,83122.01,0.01778,False
1741812350152,83122.33,7e-05,False
1741812350152,83122.92,0.00504,False
1741812350154,83124.81,0.00013,False
1741812350154,83125.02,0.00013,False
1741812350164,83125.65,0.0001,False
1741812350164,83125.65,3e-05,False
1741812350218,83125.65,0.00031,False
1741812350218,83125.65,6e-05,False
1741812350218,83125.65,4e-05,False
1741812350218,83125.65,0.0001,False
1741812350218,83125.65,0.00011,False
1741812350219,83125.65,2e-05,False
1741812350219,83125.65,0.0001,False
1741812350219,83125.65,0.0001,False
1741812350219,83126.34,3e-05,False
1741812350221,83126.34,0.00027,False
1741812350221,83126.49,0.00035,False
1741812350221,83126.49,0.00035,False
1741812350221,83126.49,0.00035,False
1741812350247,83126.51,0.0001,False
1741812350249,83127.5,0.00013,False
1741812350249,83128.92,0.0001,False
1741812350249,83129.94,0.00013,False
1741812350258,83130.01,0.0001,False
1741812350258,83130.01,0.00021,False
1741812350258,83130.32,0.00019,False
1741812350258,83130.32,0.00019,False
1741812350258,83130.32,0.00019,False
1741812350258,83130.33,3e-05,False
1741812350259,83130.33,0.00151,False
1741812350260,83130.33,0.00091,False
1741812350260,83130.33,0.00055,False
1741812350291,83131.85,0.00391,False
1741812350292,83131.85,0.00626,False
1741812350839,83131.85,0.01201,False
1741812350856,83131.84,0.2,True
1741812350856,83131.84,0.08923,True
1741812350856,83131.84,0.31693,True
1741812350856,83131.84,0.17994,True
1741812350856,83131.84,0.24688,True
1741812351234,83131.85,0.0001,False
1741812351234,83131.85,0.00096,False
1741812351234,83131.85,0.0009,False
1741812351234,83131.85,0.00013,False
1741812351234,83131.85,0.0001,False
1741812351234,83131.86,0.00014,False
1741812351234,83131.86,0.00014,False
1741812351234,83131.86,0.00013,False
1741812351234,83131.96,7e-05,False
1741812351234,83131.97,9e-05,False
1741812351234,83132.3,7e-05,False
1741812351236,83133.79,0.0043,False
1741812351236,83133.96,8e-05,False
1741812351239,83133.79,0.0001,False
1741812351239,83133.97,7e-05,False
1741812351239,83135.62,0.00013,False
1741812351242,83136.09,0.06157,True
1741812351242,83136.08,0.00202,True
1741812351259,83136.1,0.00037,False
1741812351262,83136.1,0.00025,False
1741812351266,83136.1,0.00025,False
1741812351286,83136.1,0.00151,False
1741812351289,83136.1,0.00091,False
1741812351294,83136.1,0.00091,False
1741812351302,83136.1,0.0005,False
1741812351333,83136.1,0.34187,False
1741812351333,83136.1,0.0001,False
1741812351333,83136.1,0.0001,False
1741812351333,83136.1,0.0001,False
1741812351333,83136.11,0.00021,False
1741812351333,83136.11,0.00013,False
1741812351333,83136.11,0.00013,False
1741812351333,83137.08,0.00034,False
1741812351333,83137.08,0.00034,False
1741812351333,83137.08,0.00034,False
1741812351333,83137.17,0.01546,False
1741812351333,83139.09,0.00033,False
1741812351333,83139.19,0.01222,False
1741812351336,83141.83,7e-05,False
1741812351339,83143.76,0.0009,False
1741812351339,83144.74,0.00013,False
1741812351339,83144.82,0.0001,False
1741812351342,83145.71,0.00152,True
1741812351356,83145.71,0.00105,True
1741812351560,83145.72,0.00013,False
1741812351560,83145.72,0.0001,False
1741812351560,83145.73,0.00048,False
1741812351560,83145.73,0.00014,False
1741812351560,83145.73,0.00014,False
1741812351560,83145.73,0.00014,False
1741812351560,83146.43,0.00013,False
1741812351560,83146.44,7e-05,False
1741812351560,83146.67,0.00061,False
1741812351560,83146.67,0.00048,False
1741812351560,83146.67,0.00048,False
1741812351560,83146.67,0.00048,False
1741812351560,83146.67,0.00071,False
1741812351560,83147.26,7e-05,False
1741812351560,83147.27,7e-05,False
1741812351560,83148.09,8e-05,False
1741812351560,83148.23,8e-05,False
1741812351560,83148.72,0.00013,False
1741812351560,83149.01,0.00666,False
1741812351560,83149.01,7e-05,False
1741812351560,83149.01,0.00367,False
1741812351560,83149.01,0.00024,False
1741812351560,83149.06,0.01139,False
1741812351560,83149.76,7e-05,False
1741812351564,83149.99,0.00128,True
1741812351685,83150.0,0.00039,False
1741812352478,83149.99,0.0004,True
1741812353229,83150.0,0.00013,False
1741812353401,83150.0,0.00017,False
1741812353401,83150.0,0.00193,False
1741812353792,83149.99,0.00098,True
1741812353975,83150.0,0.00024,False
1741812354824,83150.0,0.0871,False
1741812354824,83150.0,0.0856,False
1741812354825,83150.0,0.1126,False
1741812354825,83150.0,0.4753,False
1741812354825,83150.0,0.1199,False
1741812354825,83150.0,0.1132,False
1741812354825,83150.0,0.23696,False
1741812354825,83150.0,0.58475,False
1741812354825,83150.0,0.00013,False
1741812354825,83150.0,0.00089,False
1741812354825,83150.0,0.00095,False
1741812354825,83150.0,0.0394,False
1741812354825,83150.0,0.0001,False
1741812354825,83150.0,0.0247,False
1741812354826,83150.0,0.0753,False
1741812354826,83150.0,9e-05,False
1741812354826,83150.01,0.00021,False
1741812354826,83150.01,0.00013,False
1741812354826,83150.01,0.00013,False
1741812354826,83150.01,0.00014,False
1741812354826,83150.39,7e-05,False
1741812354826,83150.41,0.00018,False
1741812354826,83150.41,0.00018,False
1741812354826,83150.41,0.00018,False
1741812354826,83150.71,0.01493,False
1741812354826,83150.71,0.01262,False
1741812354826,83151.82,0.00106,False
1741812354826,83151.84,0.00424,False
1741812354832,83152.92,0.00032,False
1741812354832,83152.99,8e-05,False
1741812354832,83153.18,0.00219,False
1741812354836,83152.92,0.0001,False
1741812354836,83153.6,8e-05,False
1741812354836,83153.61,0.00286,False
1741812354836,83153.83,0.0003,False
1741812354836,83153.92,7e-05,False
1741812354836,83154.37,0.00014,False
1741812354843,83155.06,8e-05,False
1741812354846,83155.83,0.00011,False
1741812354846,83155.83,0.00027,False
1741812354846,83155.83,0.00027,False
1741812354846,83155.83,0.00027,False
1741812354846,83155.84,0.00296,False
1741812354846,83156.0,0.0003,False
1741812354846,83156.5,0.00021,False
1741812354863,83156.5,0.00028,True
1741812354906,83156.5,8e-05,True
1741812354969,83156.51,0.00242,False
1741812354969,83156.51,0.00502,False
1741812354969,83156.51,0.0001,False
1741812354969,83156.51,0.00033,False
1741812354971,83156.52,0.00034,False
1741812354971,83156.52,0.00014,False
1741812354971,83156.52,0.00014,False
1741812354971,83156.52,0.0001,False
1741812354971,83156.79,0.003,False
1741812354973,83157.2,0.00046,False
1741812354973,83157.2,7e-05,False
